sample_id,dataset,video_path,label,frame_count,width,height,codec,file_size_mb,manipulation,generator,subject_id,source_id,original_video_id,split_group_id,audio_path,split,first_id
FFPP_0002428,FaceForensics++,Face2Face/428_466.mp4,1,334,1280,720,h264,1.06,Face2Face,Face2Face,,ORIG_466,ORIG_428,PAIR_ORIG_428_ORIG_466,,,428
FFPP_0002429,FaceForensics++,Face2Face/429_404.mp4,1,798,640,480,h264,1.85,Face2Face,Face2Face,,ORIG_404,ORIG_429,PAIR_ORIG_404_ORIG_429,,,429
FFPP_0002430,FaceForensics++,Face2Face/430_459.mp4,1,526,1920,1080,h264,3.72,Face2Face,Face2Face,,ORIG_459,ORIG_430,PAIR_ORIG_430_ORIG_459,,,430
FFPP_0002431,FaceForensics++,Face2Face/431_447.mp4,1,326,1280,720,h264,1.03,Face2Face,Face2Face,,ORIG_447,ORIG_431,PAIR_ORIG_431_ORIG_447,,,431
FFPP_0002432,FaceForensics++,Face2Face/432_357.mp4,1,346,640,480,h264,0.57,Face2Face,Face2Face,,ORIG_357,ORIG_432,PAIR_ORIG_357_ORIG_432,,,432
FFPP_0002433,FaceForensics++,Face2Face/433_498.mp4,1,317,1280,720,h264,1.48,Face2Face,Face2Face,,ORIG_498,ORIG_433,PAIR_ORIG_433_ORIG_498,,,433
FFPP_0002434,FaceForensics++,Face2Face/434_438.mp4,1,542,832,480,h264,0.76,Face2Face,Face2Face,,ORIG_438,ORIG_434,PAIR_ORIG_434_ORIG_438,,,434
FFPP_0002435,FaceForensics++,Face2Face/435_456.mp4,1,608,640,480,h264,1.22,Face2Face,Face2Face,,ORIG_456,ORIG_435,PAIR_ORIG_435_ORIG_456,,,435
FFPP_0002436,FaceForensics++,Face2Face/436_526.mp4,1,838,1280,720,h264,4.06,Face2Face,Face2Face,,ORIG_526,ORIG_436,PAIR_ORIG_436_ORIG_526,,,436
FFPP_0002437,FaceForensics++,Face2Face/437_360.mp4,1,385,1280,720,h264,2.68,Face2Face,Face2Face,,ORIG_360,ORIG_437,PAIR_ORIG_360_ORIG_437,,,437
FFPP_0002438,FaceForensics++,Face2Face/438_434.mp4,1,337,640,480,h264,0.41,Face2Face,Face2Face,,ORIG_434,ORIG_438,PAIR_ORIG_434_ORIG_438,,,438
FFPP_0002439,FaceForensics++,Face2Face/439_441.mp4,1,305,640,480,h264,0.57,Face2Face,Face2Face,,ORIG_441,ORIG_439,PAIR_ORIG_439_ORIG_441,,,439
FFPP_0002440,FaceForensics++,Face2Face/440_364.mp4,1,648,640,480,h264,0.81,Face2Face,Face2Face,,ORIG_364,ORIG_440,PAIR_ORIG_364_ORIG_440,,,440
FFPP_0002441,FaceForensics++,Face2Face/441_439.mp4,1,462,640,480,h264,1.0,Face2Face,Face2Face,,ORIG_439,ORIG_441,PAIR_ORIG_439_ORIG_441,,,441
FFPP_0002442,FaceForensics++,Face2Face/442_195.mp4,1,333,1920,1080,h264,3.71,Face2Face,Face2Face,,ORIG_195,ORIG_442,PAIR_ORIG_195_ORIG_442,,,442
FFPP_0002443,FaceForensics++,Face2Face/443_514.mp4,1,361,640,480,h264,0.49,Face2Face,Face2Face,,ORIG_514,ORIG_443,PAIR_ORIG_443_ORIG_514,,,443
FFPP_0002444,FaceForensics++,Face2Face/444_655.mp4,1,678,832,480,h264,1.22,Face2Face,Face2Face,,ORIG_655,ORIG_444,PAIR_ORIG_444_ORIG_655,,,444
FFPP_0002445,FaceForensics++,Face2Face/445_494.mp4,1,802,1280,720,h264,2.87,Face2Face,Face2Face,,ORIG_494,ORIG_445,PAIR_ORIG_445_ORIG_494,,,445
FFPP_0002446,FaceForensics++,Face2Face/446_667.mp4,1,469,1920,1080,h264,4.87,Face2Face,Face2Face,,ORIG_667,ORIG_446,PAIR_ORIG_446_ORIG_667,,,446
FFPP_0002447,FaceForensics++,Face2Face/447_431.mp4,1,616,640,480,h264,1.06,Face2Face,Face2Face,,ORIG_431,ORIG_447,PAIR_ORIG_431_ORIG_447,,,447
FFPP_0002448,FaceForensics++,Face2Face/448_361.mp4,1,455,1280,720,h264,1.8,Face2Face,Face2Face,,ORIG_361,ORIG_448,PAIR_ORIG_361_ORIG_448,,,448
FFPP_0002449,FaceForensics++,Face2Face/449_451.mp4,1,383,1280,720,h264,1.8,Face2Face,Face2Face,,ORIG_451,ORIG_449,PAIR_ORIG_449_ORIG_451,,,449
FFPP_0002450,FaceForensics++,Face2Face/450_533.mp4,1,558,1920,1080,h264,4.69,Face2Face,Face2Face,,ORIG_533,ORIG_450,PAIR_ORIG_450_ORIG_533,,,450
FFPP_0002451,FaceForensics++,Face2Face/451_449.mp4,1,306,1280,720,h264,1.15,Face2Face,Face2Face,,ORIG_449,ORIG_451,PAIR_ORIG_449_ORIG_451,,,451
FFPP_0002452,FaceForensics++,Face2Face/452_550.mp4,1,444,640,480,h264,0.75,Face2Face,Face2Face,,ORIG_550,ORIG_452,PAIR_ORIG_452_ORIG_550,,,452
FFPP_0002453,FaceForensics++,Face2Face/453_402.mp4,1,423,1280,718,h264,1.56,Face2Face,Face2Face,,ORIG_402,ORIG_453,PAIR_ORIG_402_ORIG_453,,,453
FFPP_0002454,FaceForensics++,Face2Face/454_527.mp4,1,342,832,480,h264,0.95,Face2Face,Face2Face,,ORIG_527,ORIG_454,PAIR_ORIG_454_ORIG_527,,,454
FFPP_0002455,FaceForensics++,Face2Face/455_471.mp4,1,540,640,480,h264,1.9,Face2Face,Face2Face,,ORIG_471,ORIG_455,PAIR_ORIG_455_ORIG_471,,,455
FFPP_0002456,FaceForensics++,Face2Face/456_435.mp4,1,476,1280,720,h264,2.6,Face2Face,Face2Face,,ORIG_435,ORIG_456,PAIR_ORIG_435_ORIG_456,,,456
FFPP_0002457,FaceForensics++,Face2Face/457_398.mp4,1,582,640,480,h264,1.32,Face2Face,Face2Face,,ORIG_398,ORIG_457,PAIR_ORIG_398_ORIG_457,,,457
FFPP_0002458,FaceForensics++,Face2Face/458_722.mp4,1,396,832,480,h264,0.81,Face2Face,Face2Face,,ORIG_722,ORIG_458,PAIR_ORIG_458_ORIG_722,,,458
FFPP_0002459,FaceForensics++,Face2Face/459_430.mp4,1,357,1920,1080,h264,3.0,Face2Face,Face2Face,,ORIG_430,ORIG_459,PAIR_ORIG_430_ORIG_459,,,459
FFPP_0002460,FaceForensics++,Face2Face/460_678.mp4,1,400,1280,720,h264,1.64,Face2Face,Face2Face,,ORIG_678,ORIG_460,PAIR_ORIG_460_ORIG_678,,,460
FFPP_0002461,FaceForensics++,Face2Face/461_250.mp4,1,564,1280,720,h264,1.92,Face2Face,Face2Face,,ORIG_250,ORIG_461,PAIR_ORIG_250_ORIG_461,,,461
FFPP_0002462,FaceForensics++,Face2Face/462_467.mp4,1,423,640,480,h264,0.72,Face2Face,Face2Face,,ORIG_467,ORIG_462,PAIR_ORIG_462_ORIG_467,,,462
FFPP_0002463,FaceForensics++,Face2Face/463_464.mp4,1,404,608,480,h264,0.98,Face2Face,Face2Face,,ORIG_464,ORIG_463,PAIR_ORIG_463_ORIG_464,,,463
FFPP_0002464,FaceForensics++,Face2Face/464_463.mp4,1,315,640,480,h264,0.78,Face2Face,Face2Face,,ORIG_463,ORIG_464,PAIR_ORIG_463_ORIG_464,,,464
FFPP_0002465,FaceForensics++,Face2Face/465_482.mp4,1,354,1280,720,h264,1.55,Face2Face,Face2Face,,ORIG_482,ORIG_465,PAIR_ORIG_465_ORIG_482,,,465
FFPP_0002466,FaceForensics++,Face2Face/466_428.mp4,1,540,1280,720,h264,2.54,Face2Face,Face2Face,,ORIG_428,ORIG_466,PAIR_ORIG_428_ORIG_466,,,466
FFPP_0002467,FaceForensics++,Face2Face/467_462.mp4,1,585,640,480,h264,1.07,Face2Face,Face2Face,,ORIG_462,ORIG_467,PAIR_ORIG_462_ORIG_467,,,467
FFPP_0002468,FaceForensics++,Face2Face/468_470.mp4,1,905,576,480,h264,1.79,Face2Face,Face2Face,,ORIG_470,ORIG_468,PAIR_ORIG_468_ORIG_470,,,468
FFPP_0002469,FaceForensics++,Face2Face/469_481.mp4,1,414,832,480,h264,0.88,Face2Face,Face2Face,,ORIG_481,ORIG_469,PAIR_ORIG_469_ORIG_481,,,469
FFPP_0002470,FaceForensics++,Face2Face/470_468.mp4,1,597,640,480,h264,0.68,Face2Face,Face2Face,,ORIG_468,ORIG_470,PAIR_ORIG_468_ORIG_470,,,470
FFPP_0002471,FaceForensics++,Face2Face/471_455.mp4,1,370,640,480,h264,0.61,Face2Face,Face2Face,,ORIG_455,ORIG_471,PAIR_ORIG_455_ORIG_471,,,471
FFPP_0002472,FaceForensics++,Face2Face/472_511.mp4,1,809,640,480,h264,0.55,Face2Face,Face2Face,,ORIG_511,ORIG_472,PAIR_ORIG_472_ORIG_511,,,472
FFPP_0002473,FaceForensics++,Face2Face/473_366.mp4,1,404,640,480,h264,0.63,Face2Face,Face2Face,,ORIG_366,ORIG_473,PAIR_ORIG_366_ORIG_473,,,473
FFPP_0002474,FaceForensics++,Face2Face/474_281.mp4,1,309,640,480,h264,1.29,Face2Face,Face2Face,,ORIG_281,ORIG_474,PAIR_ORIG_281_ORIG_474,,,474
FFPP_0002475,FaceForensics++,Face2Face/475_265.mp4,1,552,1280,720,h264,2.3,Face2Face,Face2Face,,ORIG_265,ORIG_475,PAIR_ORIG_265_ORIG_475,,,475
FFPP_0002476,FaceForensics++,Face2Face/476_400.mp4,1,357,640,480,h264,1.3,Face2Face,Face2Face,,ORIG_400,ORIG_476,PAIR_ORIG_400_ORIG_476,,,476
FFPP_0002477,FaceForensics++,Face2Face/477_487.mp4,1,319,1248,720,h264,1.24,Face2Face,Face2Face,,ORIG_487,ORIG_477,PAIR_ORIG_477_ORIG_487,,,477
FFPP_0002478,FaceForensics++,Face2Face/478_506.mp4,1,668,640,480,h264,0.78,Face2Face,Face2Face,,ORIG_506,ORIG_478,PAIR_ORIG_478_ORIG_506,,,478
FFPP_0002479,FaceForensics++,Face2Face/479_706.mp4,1,328,1920,1080,h264,2.8,Face2Face,Face2Face,,ORIG_706,ORIG_479,PAIR_ORIG_479_ORIG_706,,,479
FFPP_0002480,FaceForensics++,Face2Face/480_389.mp4,1,314,1280,720,h264,1.48,Face2Face,Face2Face,,ORIG_389,ORIG_480,PAIR_ORIG_389_ORIG_480,,,480
FFPP_0002481,FaceForensics++,Face2Face/481_469.mp4,1,414,1280,720,h264,2.5,Face2Face,Face2Face,,ORIG_469,ORIG_481,PAIR_ORIG_469_ORIG_481,,,481
FFPP_0002482,FaceForensics++,Face2Face/482_465.mp4,1,329,640,480,h264,1.01,Face2Face,Face2Face,,ORIG_465,ORIG_482,PAIR_ORIG_465_ORIG_482,,,482
FFPP_0002483,FaceForensics++,Face2Face/483_370.mp4,1,396,1280,720,h264,1.17,Face2Face,Face2Face,,ORIG_370,ORIG_483,PAIR_ORIG_370_ORIG_483,,,483
FFPP_0002484,FaceForensics++,Face2Face/484_415.mp4,1,563,640,480,h264,0.65,Face2Face,Face2Face,,ORIG_415,ORIG_484,PAIR_ORIG_415_ORIG_484,,,484
FFPP_0002485,FaceForensics++,Face2Face/485_425.mp4,1,336,832,480,h264,0.66,Face2Face,Face2Face,,ORIG_425,ORIG_485,PAIR_ORIG_425_ORIG_485,,,485
FFPP_0002486,FaceForensics++,Face2Face/486_680.mp4,1,300,640,480,h264,0.47,Face2Face,Face2Face,,ORIG_680,ORIG_486,PAIR_ORIG_486_ORIG_680,,,486
FFPP_0002487,FaceForensics++,Face2Face/487_477.mp4,1,365,1280,720,h264,1.92,Face2Face,Face2Face,,ORIG_477,ORIG_487,PAIR_ORIG_477_ORIG_487,,,487
FFPP_0002488,FaceForensics++,Face2Face/488_399.mp4,1,862,832,480,h264,1.58,Face2Face,Face2Face,,ORIG_399,ORIG_488,PAIR_ORIG_399_ORIG_488,,,488
FFPP_0002489,FaceForensics++,Face2Face/489_022.mp4,1,325,1280,720,h264,1.73,Face2Face,Face2Face,,ORIG_022,ORIG_489,PAIR_ORIG_022_ORIG_489,,,489
FFPP_0002490,FaceForensics++,Face2Face/490_534.mp4,1,384,1920,1080,h264,3.27,Face2Face,Face2Face,,ORIG_534,ORIG_490,PAIR_ORIG_490_ORIG_534,,,490
FFPP_0002491,FaceForensics++,Face2Face/491_226.mp4,1,328,1920,1080,h264,3.28,Face2Face,Face2Face,,ORIG_226,ORIG_491,PAIR_ORIG_226_ORIG_491,,,491
FFPP_0002492,FaceForensics++,Face2Face/492_325.mp4,1,1421,1280,720,h264,5.51,Face2Face,Face2Face,,ORIG_325,ORIG_492,PAIR_ORIG_325_ORIG_492,,,492
FFPP_0002493,FaceForensics++,Face2Face/493_538.mp4,1,596,640,480,h264,1.46,Face2Face,Face2Face,,ORIG_538,ORIG_493,PAIR_ORIG_493_ORIG_538,,,493
FFPP_0002494,FaceForensics++,Face2Face/494_445.mp4,1,1053,1280,720,h264,4.4,Face2Face,Face2Face,,ORIG_445,ORIG_494,PAIR_ORIG_445_ORIG_494,,,494
FFPP_0002495,FaceForensics++,Face2Face/495_512.mp4,1,750,640,480,h264,1.41,Face2Face,Face2Face,,ORIG_512,ORIG_495,PAIR_ORIG_495_ORIG_512,,,495
FFPP_0002496,FaceForensics++,Face2Face/496_417.mp4,1,861,640,480,h264,1.19,Face2Face,Face2Face,,ORIG_417,ORIG_496,PAIR_ORIG_417_ORIG_496,,,496
FFPP_0002497,FaceForensics++,Face2Face/497_403.mp4,1,707,832,480,h264,1.5,Face2Face,Face2Face,,ORIG_403,ORIG_497,PAIR_ORIG_403_ORIG_497,,,497
FFPP_0002498,FaceForensics++,Face2Face/498_433.mp4,1,532,832,480,h264,1.45,Face2Face,Face2Face,,ORIG_433,ORIG_498,PAIR_ORIG_433_ORIG_498,,,498
FFPP_0002499,FaceForensics++,Face2Face/499_539.mp4,1,313,1280,720,h264,1.5,Face2Face,Face2Face,,ORIG_539,ORIG_499,PAIR_ORIG_499_ORIG_539,,,499
FFPP_0002500,FaceForensics++,Face2Face/500_592.mp4,1,383,1920,1080,h264,3.46,Face2Face,Face2Face,,ORIG_592,ORIG_500,PAIR_ORIG_500_ORIG_592,,,500
FFPP_0002501,FaceForensics++,Face2Face/501_326.mp4,1,914,576,480,h264,1.19,Face2Face,Face2Face,,ORIG_326,ORIG_501,PAIR_ORIG_326_ORIG_501,,,501
FFPP_0002502,FaceForensics++,Face2Face/502_504.mp4,1,317,1280,720,h264,1.67,Face2Face,Face2Face,,ORIG_504,ORIG_502,PAIR_ORIG_502_ORIG_504,,,502
FFPP_0002503,FaceForensics++,Face2Face/503_756.mp4,1,570,640,480,h264,0.74,Face2Face,Face2Face,,ORIG_756,ORIG_503,PAIR_ORIG_503_ORIG_756,,,503
FFPP_0002504,FaceForensics++,Face2Face/504_502.mp4,1,317,1280,720,h264,1.01,Face2Face,Face2Face,,ORIG_502,ORIG_504,PAIR_ORIG_502_ORIG_504,,,504
FFPP_0002505,FaceForensics++,Face2Face/505_600.mp4,1,388,640,480,h264,0.33,Face2Face,Face2Face,,ORIG_600,ORIG_505,PAIR_ORIG_505_ORIG_600,,,505
FFPP_0002506,FaceForensics++,Face2Face/506_478.mp4,1,749,832,480,h264,1.39,Face2Face,Face2Face,,ORIG_478,ORIG_506,PAIR_ORIG_478_ORIG_506,,,506
FFPP_0002507,FaceForensics++,Face2Face/507_418.mp4,1,319,1920,1080,h264,4.93,Face2Face,Face2Face,,ORIG_418,ORIG_507,PAIR_ORIG_418_ORIG_507,,,507
FFPP_0002508,FaceForensics++,Face2Face/508_831.mp4,1,327,1920,1080,h264,2.37,Face2Face,Face2Face,,ORIG_831,ORIG_508,PAIR_ORIG_508_ORIG_831,,,508
FFPP_0002509,FaceForensics++,Face2Face/509_525.mp4,1,517,640,480,h264,1.81,Face2Face,Face2Face,,ORIG_525,ORIG_509,PAIR_ORIG_509_ORIG_525,,,509
FFPP_0002510,FaceForensics++,Face2Face/510_528.mp4,1,377,832,480,h264,1.58,Face2Face,Face2Face,,ORIG_528,ORIG_510,PAIR_ORIG_510_ORIG_528,,,510
FFPP_0002511,FaceForensics++,Face2Face/511_472.mp4,1,479,640,480,h264,0.84,Face2Face,Face2Face,,ORIG_472,ORIG_511,PAIR_ORIG_472_ORIG_511,,,511
FFPP_0002512,FaceForensics++,Face2Face/512_495.mp4,1,573,640,480,h264,1.14,Face2Face,Face2Face,,ORIG_495,ORIG_512,PAIR_ORIG_495_ORIG_512,,,512
FFPP_0002513,FaceForensics++,Face2Face/513_305.mp4,1,843,1280,720,h264,4.68,Face2Face,Face2Face,,ORIG_305,ORIG_513,PAIR_ORIG_305_ORIG_513,,,513
FFPP_0002514,FaceForensics++,Face2Face/514_443.mp4,1,1146,640,480,h264,2.53,Face2Face,Face2Face,,ORIG_443,ORIG_514,PAIR_ORIG_443_ORIG_514,,,514
FFPP_0002515,FaceForensics++,Face2Face/515_519.mp4,1,751,640,480,h264,1.83,Face2Face,Face2Face,,ORIG_519,ORIG_515,PAIR_ORIG_515_ORIG_519,,,515
FFPP_0002516,FaceForensics++,Face2Face/516_555.mp4,1,572,1920,1080,h264,4.94,Face2Face,Face2Face,,ORIG_555,ORIG_516,PAIR_ORIG_516_ORIG_555,,,516
FFPP_0002517,FaceForensics++,Face2Face/517_521.mp4,1,304,640,480,h264,0.51,Face2Face,Face2Face,,ORIG_521,ORIG_517,PAIR_ORIG_517_ORIG_521,,,517
FFPP_0002518,FaceForensics++,Face2Face/518_131.mp4,1,306,832,480,h264,0.75,Face2Face,Face2Face,,ORIG_131,ORIG_518,PAIR_ORIG_131_ORIG_518,,,518
FFPP_0002519,FaceForensics++,Face2Face/519_515.mp4,1,766,640,480,h264,2.25,Face2Face,Face2Face,,ORIG_515,ORIG_519,PAIR_ORIG_515_ORIG_519,,,519
FFPP_0002520,FaceForensics++,Face2Face/520_542.mp4,1,320,1280,720,h264,1.35,Face2Face,Face2Face,,ORIG_542,ORIG_520,PAIR_ORIG_520_ORIG_542,,,520
FFPP_0002521,FaceForensics++,Face2Face/521_517.mp4,1,373,640,480,h264,0.72,Face2Face,Face2Face,,ORIG_517,ORIG_521,PAIR_ORIG_517_ORIG_521,,,521
FFPP_0002522,FaceForensics++,Face2Face/522_337.mp4,1,331,576,480,h264,0.49,Face2Face,Face2Face,,ORIG_337,ORIG_522,PAIR_ORIG_337_ORIG_522,,,522
FFPP_0002523,FaceForensics++,Face2Face/523_541.mp4,1,390,832,480,h264,0.86,Face2Face,Face2Face,,ORIG_541,ORIG_523,PAIR_ORIG_523_ORIG_541,,,523
FFPP_0002524,FaceForensics++,Face2Face/524_580.mp4,1,292,832,480,h264,0.48,Face2Face,Face2Face,,ORIG_580,ORIG_524,PAIR_ORIG_524_ORIG_580,,,524
FFPP_0002525,FaceForensics++,Face2Face/525_509.mp4,1,563,832,480,h264,0.62,Face2Face,Face2Face,,ORIG_509,ORIG_525,PAIR_ORIG_509_ORIG_525,,,525
FFPP_0002526,FaceForensics++,Face2Face/526_436.mp4,1,518,1280,720,h264,1.84,Face2Face,Face2Face,,ORIG_436,ORIG_526,PAIR_ORIG_436_ORIG_526,,,526
FFPP_0002527,FaceForensics++,Face2Face/527_454.mp4,1,384,1280,720,h264,0.93,Face2Face,Face2Face,,ORIG_454,ORIG_527,PAIR_ORIG_454_ORIG_527,,,527
FFPP_0002528,FaceForensics++,Face2Face/528_510.mp4,1,340,704,480,h264,1.13,Face2Face,Face2Face,,ORIG_510,ORIG_528,PAIR_ORIG_510_ORIG_528,,,528
FFPP_0002529,FaceForensics++,Face2Face/529_633.mp4,1,512,1920,1080,h264,4.75,Face2Face,Face2Face,,ORIG_633,ORIG_529,PAIR_ORIG_529_ORIG_633,,,529
FFPP_0002530,FaceForensics++,Face2Face/530_594.mp4,1,294,1280,720,h264,1.56,Face2Face,Face2Face,,ORIG_594,ORIG_530,PAIR_ORIG_530_ORIG_594,,,530
FFPP_0002531,FaceForensics++,Face2Face/531_549.mp4,1,624,640,480,h264,1.58,Face2Face,Face2Face,,ORIG_549,ORIG_531,PAIR_ORIG_531_ORIG_549,,,531
FFPP_0002532,FaceForensics++,Face2Face/532_544.mp4,1,355,1280,720,h264,1.12,Face2Face,Face2Face,,ORIG_544,ORIG_532,PAIR_ORIG_532_ORIG_544,,,532
FFPP_0002533,FaceForensics++,Face2Face/533_450.mp4,1,774,1920,1080,h264,4.93,Face2Face,Face2Face,,ORIG_450,ORIG_533,PAIR_ORIG_450_ORIG_533,,,533
FFPP_0002534,FaceForensics++,Face2Face/534_490.mp4,1,635,1280,720,h264,2.67,Face2Face,Face2Face,,ORIG_490,ORIG_534,PAIR_ORIG_490_ORIG_534,,,534
FFPP_0002535,FaceForensics++,Face2Face/535_587.mp4,1,626,640,480,h264,0.81,Face2Face,Face2Face,,ORIG_587,ORIG_535,PAIR_ORIG_535_ORIG_587,,,535
FFPP_0002536,FaceForensics++,Face2Face/536_540.mp4,1,957,1280,720,h264,3.18,Face2Face,Face2Face,,ORIG_540,ORIG_536,PAIR_ORIG_536_ORIG_540,,,536
FFPP_0002537,FaceForensics++,Face2Face/537_563.mp4,1,390,1280,720,h264,2.0,Face2Face,Face2Face,,ORIG_563,ORIG_537,PAIR_ORIG_537_ORIG_563,,,537
FFPP_0002538,FaceForensics++,Face2Face/538_493.mp4,1,395,832,480,h264,0.72,Face2Face,Face2Face,,ORIG_493,ORIG_538,PAIR_ORIG_493_ORIG_538,,,538
FFPP_0002539,FaceForensics++,Face2Face/539_499.mp4,1,514,640,480,h264,0.68,Face2Face,Face2Face,,ORIG_499,ORIG_539,PAIR_ORIG_499_ORIG_539,,,539
FFPP_0002540,FaceForensics++,Face2Face/540_536.mp4,1,603,1280,720,h264,1.6,Face2Face,Face2Face,,ORIG_536,ORIG_540,PAIR_ORIG_536_ORIG_540,,,540
FFPP_0002541,FaceForensics++,Face2Face/541_523.mp4,1,375,640,480,h264,0.39,Face2Face,Face2Face,,ORIG_523,ORIG_541,PAIR_ORIG_523_ORIG_541,,,541
FFPP_0002542,FaceForensics++,Face2Face/542_520.mp4,1,350,1280,720,h264,1.24,Face2Face,Face2Face,,ORIG_520,ORIG_542,PAIR_ORIG_520_ORIG_542,,,542
FFPP_0002543,FaceForensics++,Face2Face/543_559.mp4,1,334,640,480,h264,0.6,Face2Face,Face2Face,,ORIG_559,ORIG_543,PAIR_ORIG_543_ORIG_559,,,543
FFPP_0002544,FaceForensics++,Face2Face/544_532.mp4,1,391,1280,720,h264,1.7,Face2Face,Face2Face,,ORIG_532,ORIG_544,PAIR_ORIG_532_ORIG_544,,,544
FFPP_0002545,FaceForensics++,Face2Face/545_553.mp4,1,364,640,480,h264,0.81,Face2Face,Face2Face,,ORIG_553,ORIG_545,PAIR_ORIG_545_ORIG_553,,,545
FFPP_0002546,FaceForensics++,Face2Face/546_621.mp4,1,370,832,480,h264,0.56,Face2Face,Face2Face,,ORIG_621,ORIG_546,PAIR_ORIG_546_ORIG_621,,,546
FFPP_0002547,FaceForensics++,Face2Face/547_574.mp4,1,507,1920,1080,h264,3.79,Face2Face,Face2Face,,ORIG_574,ORIG_547,PAIR_ORIG_547_ORIG_574,,,547
FFPP_0002548,FaceForensics++,Face2Face/548_632.mp4,1,427,1280,720,h264,1.83,Face2Face,Face2Face,,ORIG_632,ORIG_548,PAIR_ORIG_548_ORIG_632,,,548
FFPP_0002549,FaceForensics++,Face2Face/549_531.mp4,1,319,1280,720,h264,6.91,Face2Face,Face2Face,,ORIG_531,ORIG_549,PAIR_ORIG_531_ORIG_549,,,549
FFPP_0002550,FaceForensics++,Face2Face/550_452.mp4,1,606,640,480,h264,0.82,Face2Face,Face2Face,,ORIG_452,ORIG_550,PAIR_ORIG_452_ORIG_550,,,550
FFPP_0002551,FaceForensics++,Face2Face/551_631.mp4,1,424,1280,720,h264,2.9,Face2Face,Face2Face,,ORIG_631,ORIG_551,PAIR_ORIG_551_ORIG_631,,,551
FFPP_0002552,FaceForensics++,Face2Face/552_851.mp4,1,833,1280,720,h264,3.42,Face2Face,Face2Face,,ORIG_851,ORIG_552,PAIR_ORIG_552_ORIG_851,,,552
FFPP_0002553,FaceForensics++,Face2Face/553_545.mp4,1,436,640,480,h264,0.61,Face2Face,Face2Face,,ORIG_545,ORIG_553,PAIR_ORIG_545_ORIG_553,,,553
FFPP_0002554,FaceForensics++,Face2Face/554_572.mp4,1,347,1280,720,h264,1.1,Face2Face,Face2Face,,ORIG_572,ORIG_554,PAIR_ORIG_554_ORIG_572,,,554
FFPP_0002555,FaceForensics++,Face2Face/555_516.mp4,1,354,1920,1080,h264,4.2,Face2Face,Face2Face,,ORIG_516,ORIG_555,PAIR_ORIG_516_ORIG_555,,,555
FFPP_0002556,FaceForensics++,Face2Face/556_588.mp4,1,544,640,480,h264,0.74,Face2Face,Face2Face,,ORIG_588,ORIG_556,PAIR_ORIG_556_ORIG_588,,,556
FFPP_0002557,FaceForensics++,Face2Face/557_560.mp4,1,349,832,480,h264,0.57,Face2Face,Face2Face,,ORIG_560,ORIG_557,PAIR_ORIG_557_ORIG_560,,,557
FFPP_0002558,FaceForensics++,Face2Face/558_583.mp4,1,475,1280,720,h264,2.9,Face2Face,Face2Face,,ORIG_583,ORIG_558,PAIR_ORIG_558_ORIG_583,,,558
FFPP_0002559,FaceForensics++,Face2Face/559_543.mp4,1,718,1280,720,h264,4.73,Face2Face,Face2Face,,ORIG_543,ORIG_559,PAIR_ORIG_543_ORIG_559,,,559
FFPP_0002560,FaceForensics++,Face2Face/560_557.mp4,1,509,640,480,h264,0.58,Face2Face,Face2Face,,ORIG_557,ORIG_560,PAIR_ORIG_557_ORIG_560,,,560
FFPP_0002561,FaceForensics++,Face2Face/561_998.mp4,1,344,1920,1080,h264,2.53,Face2Face,Face2Face,,ORIG_998,ORIG_561,PAIR_ORIG_561_ORIG_998,,,561
FFPP_0002562,FaceForensics++,Face2Face/562_626.mp4,1,975,1280,720,h264,6.29,Face2Face,Face2Face,,ORIG_626,ORIG_562,PAIR_ORIG_562_ORIG_626,,,562
FFPP_0002563,FaceForensics++,Face2Face/563_537.mp4,1,385,640,480,h264,0.59,Face2Face,Face2Face,,ORIG_537,ORIG_563,PAIR_ORIG_537_ORIG_563,,,563
FFPP_0002564,FaceForensics++,Face2Face/564_971.mp4,1,354,1920,1080,h264,2.17,Face2Face,Face2Face,,ORIG_971,ORIG_564,PAIR_ORIG_564_ORIG_971,,,564
FFPP_0002565,FaceForensics++,Face2Face/565_589.mp4,1,686,640,480,h264,1.3,Face2Face,Face2Face,,ORIG_589,ORIG_565,PAIR_ORIG_565_ORIG_589,,,565
FFPP_0002566,FaceForensics++,Face2Face/566_617.mp4,1,312,832,480,h264,1.4,Face2Face,Face2Face,,ORIG_617,ORIG_566,PAIR_ORIG_566_ORIG_617,,,566
FFPP_0002567,FaceForensics++,Face2Face/567_606.mp4,1,387,832,480,h264,0.68,Face2Face,Face2Face,,ORIG_606,ORIG_567,PAIR_ORIG_567_ORIG_606,,,567
FFPP_0002568,FaceForensics++,Face2Face/568_628.mp4,1,895,640,480,h264,1.5,Face2Face,Face2Face,,ORIG_628,ORIG_568,PAIR_ORIG_568_ORIG_628,,,568
FFPP_0002569,FaceForensics++,Face2Face/569_921.mp4,1,296,1920,1080,h264,2.72,Face2Face,Face2Face,,ORIG_921,ORIG_569,PAIR_ORIG_569_ORIG_921,,,569
FFPP_0002570,FaceForensics++,Face2Face/570_624.mp4,1,350,1280,720,h264,1.48,Face2Face,Face2Face,,ORIG_624,ORIG_570,PAIR_ORIG_570_ORIG_624,,,570
FFPP_0002571,FaceForensics++,Face2Face/571_746.mp4,1,493,1280,720,h264,2.48,Face2Face,Face2Face,,ORIG_746,ORIG_571,PAIR_ORIG_571_ORIG_746,,,571
